state,district,totalHouseholds,prcntBA,prcntHS,prcntAsian,prcntBlack,prcntHisp,prcntWhiteAll,lastName,firstName,middleName,age,gender,numberTerms,daysServed,fracServed,cd,statenm,dwnom1,dwnom2,black,hispanic,numSpon,numCosp,numPassH,numEnact,passPrcnt,congNum,partyControl
NJ,11.0,244922.0,50.1,93.6,10.3,3.6,10.6,84.2,Frelinghuysen,Rodney,P.,64.0,M,9.0,729.0,1.0,11.0, NEW JER,0.592000008,-0.112000003,0.0,0.0,14.0,97.0,2.0,0.0,0.0,112.0,R
NJ,2.0,254973.0,22.2,84.4,4.2,15.6,15.5,74.8,LoBiondo,Frank,A.,64.0,M,9.0,729.0,1.0,2.0, NEW JER,0.497999996,-0.416000009,0.0,0.0,10.0,200.0,1.0,1.0,10.0,112.0,R
NJ,10.0,222397.0,21.9,81.7,4.7,59.6,19.8,26.3,Payne,Donald,M.,52.0,M,1.0,49.0,0.067215364,10.0, NEW JER,-0.493000001,-0.264999986,1.0,0.0,0.0,4.0,0.0,0.0,,112.0,R
NJ,4.0,263521.0,29.9,88.6,3.8,9.1,12.4,84.0,Smith,Christopher,H.,57.0,M,16.0,729.0,1.0,4.0, NEW JER,0.386999995,0.067000002,0.0,0.0,29.0,175.0,4.0,2.0,6.896551724,112.0,R
NJ,10.0,222397.0,21.9,81.7,4.7,59.6,19.8,26.3,Payne,Donald,M.,76.0,M,12.0,426.0,0.58436214,10.0, NEW JER,-0.558000028,-0.648999989,1.0,0.0,11.0,237.0,1.0,0.0,0.0,112.0,R
NJ,3.0,260282.0,32.3,91.1,5.4,11.2,7.2,83.0,Runyan,Jon, ,37.0,M,1.0,729.0,1.0,3.0, NEW JER,0.370000005,0.238999993,0.0,0.0,18.0,167.0,3.0,1.0,5.555555556,112.0,R
NJ,9.0,252487.0,36.8,87.1,16.0,8.3,26.8,66.1,Rothman,Steven,R.,58.0,M,8.0,729.0,1.0,9.0, NEW JER,-0.344999999,-0.141000003,0.0,0.0,15.0,364.0,1.0,1.0,6.666666667,112.0,R
NJ,5.0,236151.0,43.8,93.1,9.5,2.7,9.0,85.9,Garrett,Scott, ,51.0,M,5.0,729.0,1.0,5.0, NEW JER,0.94599998,0.018999999,0.0,0.0,17.0,185.0,2.0,1.0,5.882352941,112.0,R
NJ,7.0,236001.0,46.3,92.2,14.3,6.8,11.9,76.0,Lance,Leonard, ,58.0,M,2.0,729.0,1.0,7.0, NEW JER,0.690999985,-0.439999998,0.0,0.0,8.0,179.0,0.0,0.0,0.0,112.0,R
NJ,8.0,220841.0,32.8,84.2,7.9,15.7,34.9,69.8,Pascrell,Bill,J.,73.0,M,8.0,729.0,1.0,8.0, NEW JER,-0.388000011,0.082000002,0.0,0.0,28.0,300.0,0.0,0.0,0.0,112.0,R
NJ,6.0,238718.0,34.7,87.9,12.7,15.4,17.7,68.2,Pallone,Frank,J.,59.0,M,13.0,729.0,1.0,6.0, NEW JER,-0.532999992,-0.035999998,0.0,0.0,17.0,139.0,0.0,0.0,0.0,112.0,R
NM,2.0,235922.0,19.2,78.6,0.9,2.2,52.0,82.9,Pearce,Stevan,E.,63.0,M,4.0,729.0,1.0,2.0, NEW MEX,0.744000018,0.017999999,0.0,0.0,17.0,224.0,2.0,0.0,0.0,112.0,R
NM,1.0,277124.0,30.6,86.1,2.9,3.7,48.4,71.6,Heinrich,Martin, ,39.0,M,2.0,729.0,1.0,1.0, NEW MEX,-0.263000011,0.136999995,0.0,0.0,14.0,219.0,2.0,1.0,7.142857143,112.0,R
NM,3.0,248956.0,26.0,84.1,1.6,2.8,39.9,68.6,Luján,Ben,Ray,38.0,M,2.0,729.0,1.0,3.0, NEW MEX,-0.356000006,0.159999996,0.0,1.0,11.0,223.0,1.0,0.0,0.0,112.0,R
NV,3.0,385376.0,25.5,87.7,13.1,9.6,23.4,73.3,Heck,Joseph,J.,49.0,M,1.0,729.0,1.0,3.0, NEVADA ,0.671999991,-0.307000011,0.0,0.0,19.0,170.0,5.0,1.0,5.263157895,112.0,R
NV,1.0,285147.0,17.2,77.7,8.3,14.3,38.8,67.4,Berkley,Shelley, ,59.0,F,7.0,729.0,1.0,1.0, NEVADA ,-0.280999988,0.182999998,0.0,0.0,13.0,284.0,0.0,0.0,0.0,112.0,R
NV,2.0,316218.0,22.5,85.9,4.8,4.1,20.5,83.0,Amodei,Mark,E.,52.0,M,1.0,478.0,0.65569273,2.0, NEVADA ,0.649999976,0.213,0.0,0.0,14.0,154.0,1.0,0.0,0.0,112.0,R
NV,2.0,316218.0,22.5,85.9,4.8,4.1,20.5,83.0,Heller,Dean, ,50.0,M,3.0,124.0,0.170096022,2.0, NEVADA ,0.836000025,-0.342999995,0.0,0.0,9.0,59.0,0.0,0.0,0.0,112.0,R
NY,24.0,256664.0,22.8,87.2,1.8,5.3,3.6,93.0,Hanna,Richard,L.,59.0,M,1.0,729.0,1.0,24.0, NEW YOR,0.611999989,-0.522000015,0.0,0.0,14.0,273.0,5.0,3.0,21.42857143,112.0,R
NY,25.0,262403.0,31.8,89.3,3.2,9.8,3.8,87.4,Buerkle,Ann Marie, ,59.0,F,1.0,729.0,1.0,25.0, NEW YOR,0.758000016,0.289999992,0.0,0.0,15.0,178.0,3.0,2.0,13.33333333,112.0,R
NY,26.0,258738.0,29.7,90.5,2.9,4.9,3.3,91.8,Hochul,Kathleen,C.,52.0,F,1.0,582.0,0.798353909,26.0, NEW YOR,-0.218999997,0.540000021,0.0,0.0,17.0,120.0,1.0,1.0,5.882352941,112.0,R
NY,26.0,258738.0,29.7,90.5,2.9,4.9,3.3,91.8,Lee,Christopher,John,46.0,M,2.0,35.0,0.048010974,,,,,0.0,0.0,1.0,16.0,1.0,0.0,0.0,112.0,R
NY,28.0,256707.0,25.1,85.1,2.6,31.4,7.7,64.7,Slaughter,Louise,McIntosh,81.0,F,13.0,729.0,1.0,28.0, NEW YOR,-0.523999989,-0.046999998,0.0,0.0,15.0,324.0,0.0,0.0,0.0,112.0,R
NY,27.0,262935.0,24.5,87.4,1.7,7.4,6.3,88.9,Higgins,Brian,M.,51.0,M,4.0,729.0,1.0,27.0, NEW YOR,-0.354999989,0.145999998,0.0,0.0,14.0,213.0,1.0,1.0,7.142857143,112.0,R
NY,23.0,253242.0,19.2,86.6,1.2,3.5,3.0,94.1,Owens,William,L.,61.0,M,2.0,729.0,1.0,23.0, NEW YOR,-0.167999998,0.744000018,0.0,0.0,26.0,267.0,0.0,0.0,0.0,112.0,R
NY,1.0,243866.0,33.0,91.2,4.2,5.3,12.9,89.0,Bishop,Timothy,H.,60.0,M,5.0,729.0,1.0,1.0, NEW YOR,-0.305999994,-0.015,0.0,0.0,20.0,279.0,1.0,1.0,5.0,112.0,R
NY,10.0,240688.0,24.8,79.6,3.8,62.7,17.1,26.1,Towns,Edolphus, ,76.0,M,15.0,729.0,1.0,10.0, NEW YOR,-0.451999992,-0.068000004,1.0,0.0,16.0,430.0,1.0,1.0,6.25,112.0,R
NY,11.0,243703.0,33.2,82.6,6.5,55.1,14.4,31.3,Clarke,Yvette,D.,46.0,F,3.0,729.0,1.0,11.0, NEW YOR,-0.555999994,-0.437999994,1.0,0.0,9.0,267.0,0.0,0.0,0.0,112.0,R
NY,12.0,243740.0,27.7,68.1,18.4,11.6,43.9,51.2,Velázquez,Nydia,M.,57.0,F,10.0,729.0,1.0,12.0, NEW YOR,-0.51700002,-0.381999999,0.0,1.0,14.0,126.0,0.0,0.0,0.0,112.0,R
NY,13.0,245024.0,28.8,84.0,15.1,9.0,16.2,73.0,Grimm,Michael,G.,40.0,M,1.0,729.0,1.0,13.0, NEW YOR,0.352999985,0.310000002,0.0,0.0,26.0,296.0,6.0,3.0,11.53846154,112.0,R
NY,14.0,320005.0,65.5,91.4,13.4,5.2,15.2,76.8,Maloney,Carolyn,B.,64.0,F,10.0,729.0,1.0,14.0, NEW YOR,-0.374000013,-0.361999989,0.0,0.0,57.0,441.0,0.0,0.0,0.0,112.0,R
NY,15.0,249329.0,35.9,74.0,6.8,35.1,44.2,36.2,Rangel,Charles,B.,80.0,M,21.0,729.0,1.0,15.0, NEW YOR,-0.412,-0.412999988,1.0,0.0,18.0,610.0,1.0,0.0,0.0,112.0,R
NY,16.0,223498.0,10.7,60.0,1.9,35.7,67.1,18.2,Serrano,José,E.,67.0,M,12.0,729.0,1.0,16.0, NEW YOR,-0.5,-0.470999986,0.0,1.0,17.0,232.0,0.0,0.0,0.0,112.0,R
NY,17.0,236836.0,31.6,82.7,5.9,34.9,25.3,43.9,Engel,Eliot,L.,63.0,M,12.0,729.0,1.0,17.0, NEW YOR,-0.333999991,-0.157000005,0.0,0.0,19.0,227.0,0.0,0.0,0.0,112.0,R
NY,18.0,242579.0,48.0,87.7,7.3,12.6,22.8,73.3,Lowey,Nita,M.,73.0,F,12.0,729.0,1.0,18.0, NEW YOR,-0.338999987,-0.256000012,0.0,0.0,20.0,244.0,0.0,0.0,0.0,112.0,R
NY,2.0,215338.0,34.5,87.8,4.9,11.6,22.0,74.6,Israel,Steve,J.,52.0,M,6.0,729.0,1.0,2.0, NEW YOR,-0.333999991,-0.066,0.0,0.0,55.0,302.0,0.0,0.0,0.0,112.0,R
NY,20.0,270613.0,29.0,90.0,1.8,3.7,3.5,94.5,Gibson,Christopher,P.,46.0,M,1.0,729.0,1.0,20.0, NEW YOR,0.537999988,-0.842999995,0.0,0.0,13.0,159.0,0.0,0.0,0.0,112.0,R
NY,21.0,270604.0,30.6,89.1,4.2,11.3,5.7,84.9,Tonko,Paul, ,61.0,M,2.0,729.0,1.0,21.0, NEW YOR,-0.426999986,-0.208000004,0.0,0.0,19.0,312.0,0.0,0.0,0.0,112.0,R
NY,22.0,258309.0,27.7,86.7,4.5,11.0,11.9,81.0,Hinchey,Maurice,D.,72.0,M,10.0,729.0,1.0,22.0, NEW YOR,-0.555999994,0.074000001,0.0,0.0,13.0,427.0,0.0,0.0,0.0,112.0,R
NY,29.0,262144.0,29.7,90.0,3.2,4.2,2.7,92.5,Reed,Tom,W.,39.0,M,2.0,729.0,1.0,29.0, NEW YOR,0.64200002,-0.208000004,0.0,0.0,38.0,207.0,0.0,0.0,0.0,112.0,R
NY,3.0,221666.0,37.6,92.3,6.4,3.9,10.7,86.4,King,Peter,T.,66.0,M,10.0,729.0,1.0,3.0, NEW YOR,0.456999987,0.140000001,0.0,0.0,29.0,309.0,0.0,0.0,0.0,112.0,R
NY,4.0,210228.0,36.1,86.5,7.7,20.9,20.2,62.1,McCarthy,Carolyn, ,66.0,F,8.0,729.0,1.0,4.0, NEW YOR,-0.282000005,0.071999997,0.0,0.0,12.0,228.0,1.0,1.0,8.333333333,112.0,R
NY,5.0,226927.0,37.9,81.3,34.3,5.0,25.5,52.3,Ackerman,Gary,L.,68.0,M,15.0,729.0,1.0,5.0, NEW YOR,-0.340999991,-0.238000005,0.0,0.0,7.0,224.0,0.0,0.0,0.0,112.0,R
NY,6.0,204082.0,22.7,79.4,16.0,52.7,19.9,19.2,Meeks,Gregory,W.,57.0,M,8.0,729.0,1.0,6.0, NEW YOR,-0.367000014,-0.178000003,1.0,0.0,5.0,224.0,1.0,1.0,20.0,112.0,R
NY,7.0,236670.0,24.0,76.2,17.6,19.3,44.8,39.4,Crowley,Joseph, ,48.0,M,7.0,729.0,1.0,7.0, NEW YOR,-0.414000005,-0.158999994,0.0,0.0,9.0,194.0,1.0,1.0,11.11111111,112.0,R
NY,8.0,308175.0,54.6,86.4,15.1,4.7,13.1,76.9,Nadler,Jerrold,L.,63.0,M,11.0,729.0,1.0,8.0, NEW YOR,-0.49000001,-0.513000011,0.0,0.0,31.0,319.0,0.0,0.0,0.0,112.0,R
NY,9.0,250295.0,37.4,86.2,20.8,6.0,17.9,66.5,Weiner,Anthony,David,46.0,M,7.0,167.0,0.229080933,9.0, NEW YOR,-0.400000006,-0.397000015,0.0,0.0,11.0,67.0,0.0,0.0,0.0,112.0,R
NY,9.0,250295.0,37.4,86.2,20.8,6.0,17.9,66.5,Turner,Robert,L.,69.0,M,1.0,478.0,0.65569273,9.0, NEW YOR,0.467999995,0.314999998,0.0,0.0,5.0,120.0,2.0,0.0,0.0,112.0,R
NY,19.0,240679.0,36.9,90.5,4.1,7.2,13.4,84.6,Hayworth,Nan, ,51.0,F,1.0,729.0,1.0,19.0, NEW YOR,0.614000022,-0.349999994,0.0,0.0,8.0,164.0,1.0,0.0,0.0,112.0,R
OH,15.0,266560.0,35.6,89.0,4.7,11.9,4.6,83.5,Stivers,Steve, ,45.0,M,1.0,729.0,1.0,15.0, OHIO   ,0.606999993,-0.143000007,0.0,0.0,23.0,274.0,1.0,0.0,0.0,112.0,R
OH,16.0,251169.0,22.6,88.7,1.0,6.2,1.6,94.2,Renacci,James,B.,52.0,M,1.0,729.0,1.0,16.0, OHIO   ,0.713999987,-0.226999998,0.0,0.0,9.0,133.0,1.0,0.0,0.0,112.0,R
OH,18.0,250818.0,13.6,83.3,0.6,3.0,0.8,97.1,Gibbs,Bob, ,56.0,M,1.0,729.0,1.0,18.0, OHIO   ,0.630999982,0.275999993,0.0,0.0,2.0,181.0,1.0,0.0,0.0,112.0,R
OH,1.0,237701.0,24.5,85.5,1.4,31.7,2.9,68.0,Chabot,Steve,J.,57.0,M,8.0,729.0,1.0,1.0, OHIO   ,0.842999995,0.02,0.0,0.0,13.0,230.0,3.0,0.0,0.0,112.0,R
OH,10.0,250966.0,26.2,86.9,3.0,10.4,7.8,87.0,Kucinich,Dennis,J.,64.0,M,8.0,729.0,1.0,10.0, OHIO   ,-0.750999987,0.423999995,0.0,0.0,17.0,347.0,0.0,0.0,0.0,112.0,R
OH,7.0,258587.0,21.8,88.0,1.7,12.0,2.4,87.2,Austria,Steve, ,52.0,M,2.0,729.0,1.0,7.0, OHIO   ,0.574999988,0.252000004,0.0,0.0,2.0,175.0,0.0,0.0,0.0,112.0,R
OH,6.0,246445.0,16.8,86.6,1.0,3.7,1.1,96.0,Johnson,Bill, ,56.0,M,1.0,729.0,1.0,6.0, OHIO   ,0.758000016,-0.128999993,0.0,0.0,12.0,337.0,4.0,1.0,8.333333333,112.0,R
OH,17.0,245336.0,18.9,87.3,1.7,14.2,2.5,85.7,Ryan,Tim,J.,37.0,M,5.0,729.0,1.0,17.0, OHIO   ,-0.39199999,0.400000006,0.0,0.0,13.0,288.0,0.0,0.0,0.0,112.0,R
OH,3.0,258746.0,25.7,88.6,2.3,18.1,2.3,80.1,Turner,Michael,R.,50.0,M,5.0,729.0,1.0,3.0, OHIO   ,0.486999989,0.029999999,0.0,0.0,15.0,170.0,1.0,0.0,0.0,112.0,R
OH,4.0,244718.0,15.7,86.9,0.9,6.7,2.0,93.3,Jordan,Jim, ,46.0,M,3.0,729.0,1.0,4.0, OHIO   ,0.921000004,0.057999998,0.0,0.0,6.0,123.0,0.0,0.0,0.0,112.0,R
OH,8.0,253131.0,21.2,86.7,2.2,7.5,3.1,90.5,Boehner,John,A.,61.0,M,11.0,729.0,1.0,,,,,0.0,0.0,1.0,3.0,1.0,0.0,0.0,112.0,R
OH,5.0,244141.0,17.3,88.9,0.9,2.5,5.0,95.7,Latta,Robert,E.,54.0,M,3.0,729.0,1.0,5.0, OHIO   ,0.713999987,0.268000007,0.0,0.0,17.0,296.0,0.0,0.0,0.0,112.0,R
OH,9.0,248676.0,21.8,87.9,1.7,17.4,5.4,81.7,Kaptur,Marcy, ,64.0,F,15.0,729.0,1.0,9.0, OHIO   ,-0.402999997,0.379999995,0.0,0.0,17.0,244.0,0.0,0.0,0.0,112.0,R
OH,14.0,253278.0,30.7,91.0,2.0,4.2,2.6,94.3,LaTourette,Steven,C.,56.0,M,9.0,729.0,1.0,14.0, OHIO   ,0.437999994,0.021,0.0,0.0,15.0,200.0,0.0,0.0,0.0,112.0,R
OH,11.0,233114.0,26.6,84.3,2.7,61.0,2.5,36.9,Fudge,Marcia,L.,58.0,F,3.0,729.0,1.0,11.0, OHIO   ,-0.510999978,-0.137999997,1.0,0.0,27.0,250.0,0.0,0.0,0.0,112.0,R
OH,2.0,262172.0,33.8,88.5,2.9,4.9,1.7,92.6,Schmidt,Jean, ,59.0,F,4.0,729.0,1.0,2.0, OHIO   ,0.72299999,-0.015,0.0,0.0,11.0,205.0,0.0,0.0,0.0,112.0,R
OH,13.0,258237.0,26.7,89.8,2.3,13.3,4.8,84.9,Sutton,Betty, ,47.0,F,3.0,729.0,1.0,13.0, OHIO   ,-0.409999996,0.214000002,0.0,0.0,7.0,226.0,0.0,0.0,0.0,112.0,R
OH,12.0,290212.0,38.3,91.6,4.5,22.6,3.8,73.5,Tiberi,Patrick,J.,48.0,M,6.0,729.0,1.0,12.0, OHIO   ,0.672999978,-0.115999997,0.0,0.0,11.0,215.0,0.0,0.0,0.0,112.0,R
OK,3.0,276978.0,20.6,85.6,1.5,4.8,8.3,86.1,Lucas,Frank,D.,50.0,M,10.0,729.0,1.0,3.0, OKLAHOM,0.492000014,0.504999995,0.0,0.0,4.0,90.0,1.0,0.0,0.0,112.0,R
OK,5.0,290680.0,28.0,85.0,3.4,15.8,14.9,74.7,Lankford,James, ,42.0,M,1.0,729.0,1.0,5.0, OKLAHOM,0.751999974,0.305000007,0.0,0.0,11.0,209.0,0.0,0.0,0.0,112.0,R
OK,1.0,297035.0,28.1,88.4,2.7,10.6,10.0,79.5,Sullivan,John,A.,46.0,M,6.0,729.0,1.0,1.0, OKLAHOM,0.726000011,0.224999994,0.0,0.0,15.0,143.0,2.0,0.0,0.0,112.0,R
OK,2.0,277069.0,15.4,82.2,0.6,4.6,4.5,80.5,Boren,Dan, ,37.0,M,4.0,729.0,1.0,2.0, OKLAHOM,-0.079999998,0.986999989,0.0,0.0,12.0,270.0,2.0,2.0,16.66666667,112.0,R
OK,4.0,290973.0,23.0,87.9,2.9,8.1,7.9,84.1,Cole,Tom, ,61.0,M,5.0,729.0,1.0,4.0, OKLAHOM,0.456999987,0.469999999,0.0,0.0,14.0,238.0,5.0,3.0,21.42857143,112.0,R
OR,3.0,298616.0,31.8,88.3,8.0,6.5,11.7,82.1,Blumenauer,Earl, ,62.0,M,9.0,729.0,1.0,3.0, OREGON ,-0.5,-0.765999973,0.0,0.0,30.0,450.0,0.0,0.0,0.0,112.0,R
OR,5.0,287873.0,29.2,88.3,3.8,1.5,15.0,87.7,Schrader,Kurt, ,59.0,M,2.0,729.0,1.0,5.0, OREGON ,-0.238000005,0.57099998,0.0,0.0,10.0,161.0,0.0,0.0,0.0,112.0,R
OR,4.0,302304.0,23.8,89.3,3.0,1.2,6.8,93.8,DeFazio,Peter,A.,63.0,M,13.0,729.0,1.0,4.0, OREGON ,-0.49000001,0.703999996,0.0,0.0,26.0,297.0,0.0,0.0,0.0,112.0,R
OR,1.0,312888.0,38.0,90.6,8.1,2.4,13.5,82.7,Bonamici,Suzanne, ,56.0,F,1.0,331.0,0.454046639,1.0, OREGON ,-0.419,-0.232999995,0.0,0.0,8.0,158.0,0.0,0.0,0.0,112.0,R
OR,1.0,312888.0,38.0,90.6,8.1,2.4,13.5,82.7,Wu,David, ,55.0,M,7.0,210.0,0.288065844,1.0, OREGON ,-0.388000011,0.259000003,0.0,0.0,4.0,114.0,0.0,0.0,0.0,112.0,R
OR,2.0,307873.0,21.9,87.7,1.9,1.2,12.8,93.3,Walden,Greg,P.,53.0,M,7.0,729.0,1.0,2.0, OREGON ,0.63499999,-0.046,0.0,0.0,5.0,161.0,2.0,0.0,0.0,112.0,R
PA,3.0,252380.0,20.9,88.9,1.1,5.3,2.2,94.0,Kelly,Mike, ,62.0,M,1.0,729.0,1.0,3.0, PENNSYL,0.453999996,0.532999992,0.0,0.0,6.0,186.0,1.0,0.0,0.0,112.0,R
PA,19.0,283680.0,24.8,88.4,2.3,6.0,5.2,90.8,Platts,Todd,R.,48.0,M,6.0,729.0,1.0,19.0, PENNSYL,0.558000028,-0.31099999,0.0,0.0,7.0,273.0,0.0,0.0,0.0,112.0,R
PA,2.0,252502.0,30.6,83.8,6.5,56.4,5.5,36.6,Fattah,Chaka, ,54.0,M,9.0,729.0,1.0,2.0, PENNSYL,-0.386000007,-0.097999997,1.0,0.0,11.0,155.0,0.0,0.0,0.0,112.0,R
PA,4.0,259630.0,33.1,92.3,1.8,4.2,1.1,94.6,Altmire,Jason, ,42.0,M,3.0,729.0,1.0,4.0, PENNSYL,-0.136999995,0.973999977,0.0,0.0,16.0,213.0,1.0,1.0,6.25,112.0,R
PA,5.0,256845.0,19.7,88.0,1.9,2.3,1.6,95.7,Thompson,Glenn, ,51.0,M,2.0,729.0,1.0,5.0, PENNSYL,0.483999997,0.345999986,0.0,0.0,10.0,185.0,0.0,0.0,0.0,112.0,R
PA,6.0,273645.0,40.1,90.7,4.8,9.4,8.0,85.2,Gerlach,Jim, ,55.0,M,5.0,729.0,1.0,6.0, PENNSYL,0.528999984,-0.218999997,0.0,0.0,56.0,263.0,0.0,0.0,0.0,112.0,R
PA,9.0,260182.0,16.0,85.5,0.8,2.8,2.0,96.4,Shuster,Bill, ,49.0,M,6.0,729.0,1.0,9.0, PENNSYL,0.540000021,0.370000005,0.0,0.0,6.0,146.0,2.0,2.0,33.33333333,112.0,R
PA,7.0,255625.0,41.2,92.8,6.6,11.0,2.6,83.1,Meehan,Patrick, ,55.0,M,1.0,729.0,1.0,7.0, PENNSYL,0.430000007,0.046,0.0,0.0,19.0,187.0,2.0,0.0,0.0,112.0,R
PA,8.0,247333.0,34.1,92.3,4.6,4.9,4.8,90.0,Fitzpatrick,Michael,G.,47.0,M,2.0,729.0,1.0,8.0, PENNSYL,0.532000005,-0.552999973,0.0,0.0,27.0,249.0,2.0,0.0,0.0,112.0,R
PA,1.0,237963.0,18.2,75.7,6.9,49.1,19.0,33.6,Brady,Robert,Alan,65.0,M,8.0,729.0,1.0,1.0, PENNSYL,-0.425999999,0.241999999,0.0,0.0,2.0,222.0,0.0,0.0,0.0,112.0,R
PA,10.0,262357.0,20.5,87.6,1.3,3.5,2.7,95.4,Marino,Tom, ,58.0,M,1.0,729.0,1.0,10.0, PENNSYL,0.492000014,0.583000004,0.0,0.0,16.0,197.0,1.0,0.0,0.0,112.0,R
PA,11.0,268890.0,19.7,87.0,1.8,6.8,8.6,90.1,Barletta,Lou, ,54.0,M,1.0,729.0,1.0,11.0, PENNSYL,0.400000006,0.446999997,0.0,0.0,9.0,213.0,2.0,1.0,11.11111111,112.0,R
PA,12.0,252146.0,17.0,87.3,0.8,5.5,1.2,94.8,Critz,Mark,S.,48.0,M,2.0,729.0,1.0,12.0, PENNSYL,-0.264999986,0.963999987,0.0,0.0,6.0,207.0,0.0,0.0,0.0,112.0,R
PA,13.0,253541.0,33.2,88.7,7.5,11.7,7.7,79.6,Schwartz,Allyson,Y.,62.0,F,4.0,729.0,1.0,13.0, PENNSYL,-0.328000009,0.046,0.0,0.0,13.0,183.0,0.0,0.0,0.0,112.0,R
PA,14.0,260173.0,27.5,89.2,3.4,26.9,2.1,71.1,Doyle,Michael,F.,57.0,M,9.0,729.0,1.0,14.0, PENNSYL,-0.400000006,0.293000013,0.0,0.0,5.0,204.0,0.0,0.0,0.0,112.0,R
PA,15.0,272620.0,27.0,86.8,3.1,7.1,14.3,88.6,Dent,Charles,W.,50.0,M,4.0,729.0,1.0,15.0, PENNSYL,0.514999986,-0.209999993,0.0,0.0,19.0,169.0,2.0,1.0,5.263157895,112.0,R
PA,16.0,262536.0,26.1,82.9,1.9,5.9,13.2,89.2,Pitts,Joseph,R.,71.0,M,8.0,729.0,1.0,16.0, PENNSYL,0.814999998,0.034000002,0.0,0.0,8.0,206.0,3.0,0.0,0.0,112.0,R
PA,17.0,270139.0,20.6,86.5,2.2,9.5,6.3,87.0,Holden,Tim, ,53.0,M,10.0,729.0,1.0,17.0, PENNSYL,-0.231000006,0.855000019,0.0,0.0,2.0,214.0,0.0,0.0,0.0,112.0,R
PA,18.0,270379.0,34.4,93.6,2.5,3.2,1.4,94.8,Murphy,Tim, ,58.0,M,5.0,729.0,1.0,18.0, PENNSYL,0.430000007,0.354999989,0.0,0.0,38.0,196.0,0.0,0.0,0.0,112.0,R
PR,0.0,,,,,,,,Pierluisi,Pedro,R.,51.0,M,1.0,1458.0,2.0,,,,,0.0,1.0,21.0,162.0,1.0,0.0,0.0,112.0,R
RI,2.0,202949.0,29.8,85.3,3.7,7.1,14.2,82.5,Langevin,James,R.,46.0,M,6.0,729.0,1.0,2.0, RHODE I,-0.345999986,0.101000004,0.0,0.0,10.0,216.0,1.0,0.0,0.0,112.0,R
RI,1.0,207526.0,31.4,83.2,3.7,8.1,11.4,84.9,Cicilline,David,N.,49.0,M,1.0,729.0,1.0,1.0, RHODE I,-0.412999988,-0.148000002,0.0,0.0,11.0,320.0,0.0,0.0,0.0,112.0,R
SC,3.0,277143.0,20.2,81.0,1.0,19.9,3.6,79.0,Duncan,Jeff, ,44.0,M,1.0,729.0,1.0,3.0, SOUTH C,0.967000008,0.136000007,0.0,0.0,14.0,320.0,1.0,1.0,7.142857143,112.0,R
SC,6.0,249602.0,17.0,78.7,0.9,55.0,3.0,43.8,Clyburn,James,E.,70.0,M,10.0,729.0,1.0,6.0, SOUTH C,-0.393000007,0.250999987,1.0,0.0,6.0,52.0,1.0,1.0,16.66666667,112.0,R
SC,1.0,335712.0,29.0,88.9,2.2,20.3,5.9,76.4,Scott,Tim, ,45.0,M,1.0,728.0,0.998628258,1.0, SOUTH C,0.894999981,0.138999999,1.0,0.0,36.0,215.0,1.0,0.0,0.0,112.0,R
SC,4.0,293200.0,25.8,82.9,2.3,20.9,7.4,76.2,Gowdy,Trey, ,46.0,M,1.0,729.0,1.0,4.0, SOUTH C,0.903999984,0.108000003,0.0,0.0,6.0,169.0,3.0,3.0,50.0,112.0,R
SC,5.0,288338.0,18.9,79.9,1.1,31.6,3.9,65.9,Mulvaney,Mick, ,43.0,M,1.0,729.0,1.0,5.0, SOUTH C,1.0,0.005,0.0,0.0,43.0,230.0,0.0,0.0,0.0,112.0,R
SC,2.0,314737.0,31.9,88.3,2.2,28.7,6.7,67.3,Wilson,Joe,G.,63.0,M,6.0,729.0,1.0,2.0, SOUTH C,0.796000004,0.173999995,0.0,0.0,31.0,312.0,0.0,0.0,0.0,112.0,R
SD,0.0,318466.0,25.8,89.8,1.1,1.8,2.8,88.2,Noem,Kristi,L.,39.0,F,1.0,729.0,1.0,1.0, SOUTH D,0.521000028,0.465000004,0.0,0.0,11.0,151.0,2.0,0.0,0.0,112.0,R
TN,6.0,292077.0,20.1,83.1,1.8,8.8,5.4,88.4,Black,Diane, ,59.0,F,1.0,729.0,1.0,6.0, TENNESS,0.727999985,0.416999996,0.0,0.0,9.0,224.0,1.0,0.0,0.0,112.0,R
TN,7.0,283326.0,34.1,89.4,3.1,15.2,4.4,81.5,Blackburn,Marsha,W.,58.0,F,5.0,729.0,1.0,7.0, TENNESS,0.802999973,0.287,0.0,0.0,17.0,373.0,0.0,0.0,0.0,112.0,R
TN,8.0,248673.0,15.4,81.3,0.9,23.8,2.8,75.3,Fincher,Stephen,Lee,37.0,M,1.0,729.0,1.0,8.0, TENNESS,0.76700002,0.138999999,0.0,0.0,12.0,145.0,2.0,2.0,16.66666667,112.0,R
TN,4.0,269988.0,14.5,78.4,0.5,4.5,2.7,95.0,DesJarlais,Scott, ,46.0,M,1.0,729.0,1.0,4.0, TENNESS,0.772000015,0.181999996,0.0,0.0,4.0,170.0,1.0,0.0,0.0,112.0,R
TN,3.0,272446.0,21.3,81.8,1.2,12.2,3.7,86.2,Fleischmann,Charles,J.,48.0,M,1.0,729.0,1.0,3.0, TENNESS,0.660000026,0.400000006,0.0,0.0,6.0,125.0,0.0,0.0,0.0,112.0,R
